SITE_ID,SITE_NAME,AREA_NAME_SUB_DISTRICT,X_LONGITUDE,Y_LATITUDE,CITY_OR_DATI_II,AREA,BRANCH,PROVINCE,REGION,SITE_OWNERSHIP,TOWER_OWNERSHIP,COLOCATION_Y_OR_N,SITE_TYPE_GF_OR_RT_OR_MICROCELL_OR_INDOOR,HEIGHT_EXISTING_BUILDING_M,HEIGHT_TOWER_M,BTS_COVERAGE_TYPE_MACRO_OR_MICRO_OR_IBS
01BMH0018,RERONGA_MT,GAJAH PUTIH,96.73575,4.8168,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BMH0019,BENER_PEPANYI_MT,PERMATA,96.92056,4.78537,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BMH0020,BLANG_PAKU_TB,WIH PESAM,96.74945,4.72528,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BMH0021,GELAMPANG_TB,PERMATA,96.91344,4.81894,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BMH0022,BLANG_SENTANG_BUKIT_PK,BUKIT,96.87182,4.7216,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,PKP,PKP,Y,GF,,52,MACRO
01BMH0024,BANDAR_BENER_MERIAH_MT,BANDAR,96.89998,4.75122,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,52,MACRO
01BMH0025,TIMANG_GAJAH_MT,TIMANG GAJAH,96.76019,4.76891,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,62,MACRO
01BMH0027,HAKIMWIHILANG_BANDAR_MT,BANDAR,96.91644,4.73553,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BMH0028,PAKAT_JEROH_BANDAR_TB,BANDAR,96.94318,4.75838,BENER MERIAH,NORTH SUMATERA,LHOKSEUMAWE,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0001,RBLPIDIE_EP,BABAHROT,96.69289,3.90358,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,EMA,EMA,Y,GF,,80.5,MACRO
01BPD0002,KUTA_BAHAGIA_TB,KUALA BATEE,96.76472,3.81772,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0003,KRUENG_BATEE_PL,KUALA BATEE,96.7923,3.78792,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
01BPD0004,SUSOH_TB,SUSOH,96.81783,3.72375,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0005,BLANG_PIDI_EP,BLANG PIDIE,96.8382,3.7372,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,EMA,EMA,Y,GF,,70,MACRO
01BPD0006,UJUNGTANAH_SETIA_TB,SETIA,96.86513,3.69635,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0007,TANGAN_TANGAN_CUT_TB,SETIA,96.88156,3.68154,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01BPD0008,TANJUNG_BUNGO_BPD_TB,TANGAN-TANGAN,96.90561,3.66544,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0009,PANTON_MAKMUR_MT,MANGGENG,96.9116,3.63311,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BPD0010,LADANG_TUHA_BPD_PL,LEMBAH SABIL,96.93175,3.58722,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
01BPD0011,RLAB_HAJI_TB,MANGGENG,96.93892,3.61744,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,70,MACRO
01BPD0012,KAYEE_ACEH_MT,LEMBAH SABIL,96.95593,3.60305,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BPD0013,LAM_KUTA_TB,BLANG PIDIE,96.85672,3.72152,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0014,BINEH_KRUENG_TB,TANGAN-TANGAN,96.91193,3.65136,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0015,JEUMPA_BARAT_MT,JEUMPA,96.81443,3.7761,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01BPD0016,ALUE_PEUNAWA_TB,BABAHROT,96.74635,3.84268,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0017,SEUNALOH_TB,BLANG PIDIE,96.83468,3.74848,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01BPD0018,UJUNG_PADANG_BPD_TB,SUSOH,96.80047,3.74468,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01BPD0025,PADANG_HILIR_BPD_MT,SUSOH,96.83315,3.73358,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01BPD0026,BLANG_MANGGENG_TB,MANGGENG,96.93007,3.6072,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01BPD0027,TUGU_COTSEUMANTOK_PL,BABAHROT,96.7053,3.87292,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
01BPD0028,SANGKALAN_RUBEK_CM,SUSOH,96.84085,3.70909,ACEH BARAT DAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,CMI,CMI,Y,GF,,62,MACRO
01CAG0003,LAMNO_TB,JAYA,95.37061,5.09367,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01CAG0006,CALANG_EP,KRUENG SABEE,95.5785,4.63506,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,EMA,EMA,Y,GF,0,70,MACRO
01CAG0008,TEUNOM_TB,TEUNOM,95.81377,4.45218,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,0,90,MACRO
01CAG0009,MEUNASAH_TUTONG_ST,INDRA JAYA,95.34595,5.07369,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,71,MACRO
01CAG0010,KEUDE_KRUENGSABEE_PL,KRUENG SABEE,95.64589,4.60137,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
01CAG0011,KEUDE_PANGA_MT,PANGA,95.71972,4.53801,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01CAG0012,TEUNOM2_PL,TEUNOM,95.86332,4.47161,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,71,MACRO
01CAG0013,PAYABARO_TEUNOM_MT,TEUNOM,95.83874,4.42569,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01CAG0014,AROEN_MANYANG_MT,TEUNOM,95.79477,4.47112,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01CAG0015,UJONG_RIMBA_MT,DARUL HIKMAH,95.51543,4.8307,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,0,72,MACRO
01CAG0016,BLANG_DALAM_SAMPOINLET_MT,DARUL HIKMAH,95.4605,4.78587,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,0,72,MACRO
01CAG0017,KRUENG_LHO_GLUMBANG_CM,SETIA BAKTI,95.51563,4.70931,ACEH JAYA,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,CMI,CMI,Y,GF,0,70,MACRO
01JHO0001,PULO_ACEH_TB,PULO ACEH,95.07931,5.66961,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,70,MACRO
01JHO0002,PANTAI_LAMPUUK_MT,LHOKNGA,95.23483,5.49317,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,29,MACRO
01JHO0003,LHOK_NGA_EP,LHOKNGA,95.23956,5.47411,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,EMA,EMA,Y,GF,,70,MACRO
01JHO0004,RTO_LHOKNGA_PL,LHOKNGA,95.24111,5.43769,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
01JHO0006,LHOKNGA_PL,LHOKNGA,95.24984,5.50289,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,42,MACRO
01JHO0007,LAMBARO_NEUJID1_MT,PEUKAN BADA,95.25574,5.54404,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,40,MACRO
01JHO0008,ANEUKPAYA_ACEHBESAR_PL,LHOKNGA,95.25753,5.48862,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,50,MACRO
01JHO0009,KUEH_MT,LHOKNGA,95.26163,5.49356,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0011,LHONG_TB,LHOONG,95.26411,5.23025,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01JHO0012,LAMBARO_NEUJID2_PL,PEUKAN BADA,95.26572,5.54415,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
01JHO0013,RTO_PEUKANBADA_MT,LHOKNGA,95.26622,5.50281,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,55,MACRO
01JHO0014,LAMPISANG_MT,PEUKAN BADA,95.27064,5.51194,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0015,ULEE_PATTA_PL,PEUKAN BADA,95.27219,5.52397,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,51,MACRO
01JHO0016,JLBANDA_ACEHBESAR_PL,PEUKAN BADA,95.27646,5.53277,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,55,MACRO
01JHO0017,PEUKAN_BADA1_TB,PEUKAN BADA,95.27741,5.52387,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,30,MACRO
01JHO0018,PEUKAN_BADA_MT,PEUKAN BADA,95.28181,5.53244,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,70,MACRO
01JHO0019,EMPEROM_DUSUNINDAH_TB,PEUKAN BADA,95.28339,5.52633,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0020,LAMPASI_ENGKING_TB,DARUL IMARAH,95.28358,5.52069,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0021,JAVATEL_AJUEN_ST,DARUL IMARAH,95.28817,5.52433,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,51,MACRO
01JHO0023,DUSUN_INDAH_MT,DARUL IMARAH,95.29418,5.52196,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,28,MACRO
01JHO0024,LHEUEBANDA_ACEH_TB,DARUL IMARAH,95.29885,5.51047,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0025,LEU_UE2_ST,DARUL IMARAH,95.30147,5.50093,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,42,MACRO
01JHO0026,LEU_UE1_PL,DARUL IMARAH,95.30318,5.5069,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
01JHO0027,POSMEUSARA_AGUNG_PL,DARUL IMARAH,95.30442,5.51272,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,35,MACRO
01JHO0028,LAMBHEU_ACEH_PL,DARUL IMARAH,95.30742,5.51599,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
01JHO0029,ULEE_LUENG_TB,DARUL IMARAH,95.30954,5.49599,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,26,MACRO
01JHO0030,KEUTAPANG_JHO_ST,DARUL IMARAH,95.30968,5.51131,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,31,MACRO
01JHO0031,SIMPANGPUNLE_TB,DARUL IMARAH,95.31053,5.50405,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0032,TUAN_DILAGA_LAMTHEUN_PL,DARUL IMARAH,95.31925,5.50397,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,39,MACRO
01JHO0033,TINGKEM1_TB,DARUL IMARAH,95.3215,5.50977,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0034,TINGKEM2_TB,DARUL IMARAH,95.32504,5.4995,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0035,LAMPEUNURUT_PL,DARUL IMARAH,95.3261,5.51712,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,51,MACRO
01JHO0037,KETAPANG_JHO_TB,DARUL IMARAH,95.32988,5.50507,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0038,LAMCOT1_MT,DARUL IMARAH,95.33126,5.52508,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0039,LAMPEUNERUT_NEUSAK_PL,DARUL KAMAL,95.33386,5.4934,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,45,MACRO
01JHO0040,ROTVRI_ACEH_TB,DARUL IMARAH,95.3356,5.51659,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,36,MACRO
01JHO0041,PRADA_PINEUNG_TB,DARUL IMARAH,95.33607,5.50219,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0042,LAGANG_LAMBLANG_PL,DARUL IMARAH,95.33742,5.50911,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0043,PUEKANBILUY_TB,DARUL KAMAL,95.33887,5.47736,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,72,MACRO
01JHO0044,LAMCOT2_MT,DARUL IMARAH,95.3393,5.5269,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0045,REULOH1_MT,INGIN JAYA,95.34441,5.51676,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0046,REULOH2_MT,INGIN JAYA,95.34875,5.52249,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,41,MACRO
01JHO0047,BATOH_JHO_PL,INGIN JAYA,95.34901,5.53325,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
01JHO0048,MEUNASAH_MANYET_MT,INGIN JAYA,95.3496,5.51124,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,37,MACRO
01JHO0049,LAMJAMEE_DAYAH_PL,SIMPANG TIGA,95.35442,5.46983,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0050,SANTAN_ST,INGIN JAYA,95.35478,5.52952,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,51,MACRO
01JHO0052,ASRAMA_RAIDER_PL,INGIN JAYA,95.35695,5.4945,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,64,MACRO
01JHO0053,KISSFM_LAMBARO_TB,KRUENG BARONA JAYA,95.35722,5.5368,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0054,LAMBARO_EP,INGIN JAYA,95.35775,5.50939,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,EMA,EMA,Y,GF,,70,MACRO
01JHO0055,MEUNASAH_KRUENG_PL,INGIN JAYA,95.36066,5.5269,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
01JHO0056,BAET_MT,BAITUSSALAM,95.36157,5.58865,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0057,JURONG_PEUJERA_MT,INGIN JAYA,95.3626,5.52131,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,33,MACRO
01JHO0058,TANGGUL_KREUNG_PL,INGIN JAYA,95.36278,5.51487,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0059,LAMRENG_TB,KRUENG BARONA JAYA,95.36344,5.56017,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0060,MEUNASAH_PAPEUN_MT,KRUENG BARONA JAYA,95.36383,5.56419,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,32,MACRO
01JHO0061,LAMGAPANG_ACEH_MT,KRUENG BARONA JAYA,95.36491,5.55136,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,32,MACRO
01JHO0062,BAYU_TB,INGIN JAYA,95.36542,5.50014,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0063,KRUENG_BARUNA_MT,KRUENG BARONA JAYA,95.36554,5.5437,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,72,MACRO
01JHO0064,DESA_LAMBIRAH_PL,SUKAMAKMUR,95.36794,5.45569,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,62,MACRO
01JHO0065,MEUNASAH_BAKTRIENG_ST,KRUENG BARONA JAYA,95.36899,5.55568,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,42,MACRO
01JHO0066,CADEK_CM,BAITUSSALAM,95.36932,5.59133,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,CMI,CMI,Y,GF,,36,MACRO
01JHO0067,MOMBRUK_ST,KRUENG BARONA JAYA,95.36986,5.53506,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,44,MACRO
01JHO0068,TUMPUK2_TB,SUKAMAKMUR,95.37135,5.49364,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0069,SYAHKUALA1_TB,SYIAH KUALA,95.37372,5.56577,KOTA BANDA ACEH,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0070,RUMPET_KRUENG_PL,KUTA BARO,95.37381,5.55025,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,29,MACRO
01JHO0071,TANJONG_SELAMAT_PL,DARUSSALAM,95.37408,5.57467,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,40,MACRO
01JHO0072,KAJHU_BAITUSALAM_PL,BAITUSSALAM,95.37586,5.59394,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,30,MACRO
01JHO0073,MIRUEK_TAMAN_PL,DARUSSALAM,95.37705,5.57591,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,45,MACRO
01JHO0074,DHAM_PULO_MT,INGIN JAYA,95.37783,5.50517,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,42,MACRO
01JHO0075,SYAHKUALA2_CM,DARUSSALAM,95.37866,5.56731,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,CMI,CMI,Y,GF,,42,MACRO
01JHO0076,LUBUKGAPUY_ACEHBESAR_PL,INGIN JAYA,95.37878,5.49506,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0077,CUTPAYA_MT,BAITUSSALAM,95.38098,5.6019,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,31,MACRO
01JHO0078,JAVATEL_TUNGKEB_ST,DARUSSALAM,95.3815,5.57086,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,STP,STP,Y,GF,,51,MACRO
01JHO0079,TANJUNG_DEAH_TB,BAITUSSALAM,95.3849,5.59489,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0080,UNIDA_TB,KUTA BARO,95.38547,5.52958,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,52,MACRO
01JHO0081,TEBANG_PHUI_INGIN_JAYA_PL,INGIN JAYA,95.38594,5.51647,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0082,SIBREH_MT,SUKAMAKMUR,95.38611,5.47056,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,80,MACRO
01JHO0083,LAMPUK_DARUSSALAM_PL,DARUSSALAM,95.38692,5.56364,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,36,MACRO
01JHO0084,BLANGBINTANG_MT,INGIN JAYA,95.38742,5.51021,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,35,MACRO
01JHO0085,LAMBITRA_MT,DARUSSALAM,95.38763,5.57575,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,DMT,DMT,Y,GF,,32,MACRO
01JHO0086,LAMBARO_ANGAN_PL,BAITUSSALAM,95.38856,5.60314,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,70,MACRO
01JHO0087,LAMPEUDAYA_ACEH_TB,DARUSSALAM,95.39083,5.5906,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,42,MACRO
01JHO0088,LAMBADA_LHOK_TB,BAITUSSALAM,95.39091,5.61053,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,36,MACRO
01JHO0089,CUTPAYA_MIRUEKTAMAN_PL,DARUSSALAM,95.39108,5.59819,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,PROTELINDO,PROTELINDO,Y,GF,,39,MACRO
01JHO0090,UTARA_MONTASIEK_TB,INGIN JAYA,95.39183,5.48736,ACEH BESAR,NORTH SUMATERA,ACEH,ACEH,NORTH SUMATERA,TBG,TBG,Y,GF,,62,MACRO
